MC	<p>2c81_2590</p> <p>Which one of the following statements is<strong> <span style="color: #127663;"><strong>TRUE</strong></span> </strong> regarding the Gibbs <strong><span style="color: #a719db;"><strong><span style="color: #a719db;"><strong><span style="color: #a719db;"><strong><span style="color: #a719db;"><strong><span style="color: #a719db;"><strong><span style="color: #a719db;"><strong><span style="color: #a719db;"><strong><span style="color: #a719db;"><strong><span style="color: #a719db;">free energy</span></strong></span></strong></span></strong></span></strong></span></strong></span></strong></span></strong></span></strong></span></strong>, <strong><span style="color: #0067cc;"><strong>&Delta;<i>G</i></strong></span></strong> = <strong><span style="color: #d40000;"><strong>&Delta;<i>H</i></strong></span></strong> &ndash; <strong><span style="color: #935d00;"><strong><i>T</i></strong></span></strong><strong><span style="color: #076dad;"><strong>&Delta;<i>S</i></strong></span></strong>?</p>	<strong><span style="color: #935d00;"><strong><i>T</i></strong></span></strong>is the <strong><span style="color: #6c6c00;">temperature</span></strong> in <strong><span style="color: #cc0066;">degrees Celcius</span></strong>	Incorrect	<strong><span style="color: #b74300;"><strong><span style="color: #b74300;">enthalpy</span></strong></span></strong> is associated with the heat content of a system	Correct	<strong><span style="color: #076dad;"><strong>&Delta;<i>S</i></strong></span></strong> is the change in <strong><span style="color: #b74300;">enthalpy</span></strong>	Incorrect	When <strong><span style="color: #076dad;"><strong>&Delta;<i>S</i></strong></span></strong> &gt; 0 the reaction is called<strong><span style="color: #007a00;"><strong>spontaneous</strong></span></strong>	Incorrect	When <strong><span style="color: #d40000;"><strong>&Delta;<i>H</i></strong></span></strong> = 0 the reaction has reached equilibrium	Incorrect
MC	<p>9ca9_136f</p> <p>Which one of the following statements is<strong> <span style="color: #ba372a;"><strong>FALSE</strong></span> </strong> of the Gibbs <strong><span style="color: #a719db;"><strong><span style="color: #a719db;">free energy</span></strong></span></strong>, <strong><span style="color: #0067cc;"><strong>&Delta;<i>G</i></strong></span></strong> = <strong><span style="color: #d40000;"><strong>&Delta;<i>H</i></strong></span></strong> &ndash; <strong><span style="color: #935d00;"><strong><i>T</i></strong></span></strong><strong><span style="color: #076dad;"><strong>&Delta;<i>S</i></strong></span></strong>?</p>	<strong><span style="color: #935d00;"><strong><i>T</i></strong></span></strong>is the <strong><span style="color: #6c6c00;">temperature</span></strong> in <strong><span style="color: #cc0066;">degrees Kelvin</span></strong>	Incorrect	When <strong><span style="color: #0067cc;"><strong>&Delta;<i>G</i></strong></span></strong> = 0 the reaction has reached equilibrium	Incorrect	When <strong><span style="color: #0067cc;"><strong>&Delta;<i>G</i></strong></span></strong> &lt; 0 the reaction is called<strong><span style="color: #007a00;"><strong>spontaneous</strong></span></strong>	Incorrect	Positive <strong><span style="color: #007576;">entropy</span></strong> makes a reaction more favorable	Incorrect	<strong><span style="color: #d40000;"><strong>&Delta;<i>H</i></strong></span></strong> is the change in <strong><span style="color: #007576;"><strong><span style="color: #007576;">entropy</span></strong></span></strong>	Correct
MC	<p>2224_b9a4</p> <p>Which one of the following statements is<strong> <span style="color: #ba372a;"><strong>FALSE</strong></span> </strong> of the Gibbs <strong><span style="color: #a719db;"><strong><span style="color: #a719db;"><strong><span style="color: #a719db;"><strong><span style="color: #a719db;"><strong><span style="color: #a719db;">free energy</span></strong></span></strong></span></strong></span></strong></span></strong>, <strong><span style="color: #0067cc;"><strong>&Delta;<i>G</i></strong></span></strong> = <strong><span style="color: #d40000;"><strong>&Delta;<i>H</i></strong></span></strong> &ndash; <strong><span style="color: #935d00;"><strong><i>T</i></strong></span></strong><strong><span style="color: #076dad;"><strong>&Delta;<i>S</i></strong></span></strong>?</p>	<strong><span style="color: #935d00;"><strong><i>T</i></strong></span></strong>is the <strong><span style="color: #6c6c00;">temperature</span></strong> in <strong><span style="color: #cc0066;">degrees Kelvin</span></strong>	Incorrect	<strong><span style="color: #076dad;"><strong>&Delta;<i>S</i></strong></span></strong> is the change in <strong><span style="color: #007576;">entropy</span></strong>	Incorrect	Positive <strong><span style="color: #007576;">entropy</span></strong> makes a reaction more favorable	Incorrect	When <strong><span style="color: #0067cc;"><strong>&Delta;<i>G</i></strong></span></strong> &lt; 0 the reaction is called<strong><span style="color: #007a00;"><strong>spontaneous</strong></span></strong>	Incorrect	When <strong><span style="color: #d40000;"><strong>&Delta;<i>H</i></strong></span></strong> = 0 the reaction has reached equilibrium	Correct
MC	<p>2224_b8a3</p> <p>Which one of the following statements is<strong> <span style="color: #ba372a;"><strong>FALSE</strong></span> </strong> of the Gibbs <strong><span style="color: #a719db;"><strong><span style="color: #a719db;"><strong><span style="color: #a719db;"><strong><span style="color: #a719db;"><strong><span style="color: #a719db;">free energy</span></strong></span></strong></span></strong></span></strong></span></strong>, <strong><span style="color: #0067cc;"><strong>&Delta;<i>G</i></strong></span></strong> = <strong><span style="color: #d40000;"><strong>&Delta;<i>H</i></strong></span></strong> &ndash; <strong><span style="color: #935d00;"><strong><i>T</i></strong></span></strong><strong><span style="color: #076dad;"><strong>&Delta;<i>S</i></strong></span></strong>?</p>	<strong><span style="color: #a719db;"><strong><span style="color: #a719db;">free energy</span></strong></span></strong> is associated with the heat content of a system	Correct	<strong><span style="color: #0067cc;"><strong>&Delta;<i>G</i></strong></span></strong> is the change in <strong><span style="color: #a719db;">free energy</span></strong>	Incorrect	Negative <strong><span style="color: #b74300;">enthalpy</span></strong> makes a reaction more favorable	Incorrect	When <strong><span style="color: #0067cc;"><strong>&Delta;<i>G</i></strong></span></strong> &lt; 0 the reaction is called<strong><span style="color: #007a00;"><strong>spontaneous</strong></span></strong>	Incorrect	When <strong><span style="color: #0067cc;"><strong>&Delta;<i>G</i></strong></span></strong> = 0 the reaction has reached equilibrium	Incorrect
MC	<p>c3a1_badd</p> <p>Which one of the following statements is<strong> <span style="color: #127663;"><strong>TRUE</strong></span> </strong> regarding the Gibbs <strong><span style="color: #a719db;"><strong><span style="color: #a719db;"><strong><span style="color: #a719db;"><strong><span style="color: #a719db;"><strong><span style="color: #a719db;"><strong><span style="color: #a719db;"><strong><span style="color: #a719db;"><strong><span style="color: #a719db;"><strong><span style="color: #a719db;"><strong><span style="color: #a719db;">free energy</span></strong></span></strong></span></strong></span></strong></span></strong></span></strong></span></strong></span></strong></span></strong></span></strong>, <strong><span style="color: #0067cc;"><strong>&Delta;<i>G</i></strong></span></strong> = <strong><span style="color: #d40000;"><strong>&Delta;<i>H</i></strong></span></strong> &ndash; <strong><span style="color: #935d00;"><strong><i>T</i></strong></span></strong><strong><span style="color: #076dad;"><strong>&Delta;<i>S</i></strong></span></strong>?</p>	colder <strong><span style="color: #6c6c00;">temperature</span></strong> makes a reaction more favorable	Incorrect	Positive <strong><span style="color: #007576;"><strong><span style="color: #007576;">entropy</span></strong></span></strong> makes a reaction more favorable	Correct	<strong><span style="color: #935d00;"><strong><i>T</i></strong></span></strong>is the <strong><span style="color: #6c6c00;">temperature</span></strong> in <strong><span style="color: #cc0066;">degrees Fahrenheit</span></strong>	Incorrect	<strong><span style="color: #a719db;">free energy</span></strong> is associated with the amount of heat exchanged with the environment	Incorrect	When <strong><span style="color: #d40000;"><strong>&Delta;<i>H</i></strong></span></strong> &lt; 0 the reaction is called <strong><span style="color: #c80085;"><strong>non-spontaneous</strong></span></strong>	Incorrect
MC	<p>2224_cd27</p> <p>Which one of the following statements is<strong> <span style="color: #ba372a;"><strong>FALSE</strong></span> </strong> of the Gibbs <strong><span style="color: #a719db;"><strong><span style="color: #a719db;"><strong><span style="color: #a719db;"><strong><span style="color: #a719db;"><strong><span style="color: #a719db;">free energy</span></strong></span></strong></span></strong></span></strong></span></strong>, <strong><span style="color: #0067cc;"><strong>&Delta;<i>G</i></strong></span></strong> = <strong><span style="color: #d40000;"><strong>&Delta;<i>H</i></strong></span></strong> &ndash; <strong><span style="color: #935d00;"><strong><i>T</i></strong></span></strong><strong><span style="color: #076dad;"><strong>&Delta;<i>S</i></strong></span></strong>?</p>	<strong><span style="color: #935d00;"><strong><i>T</i></strong></span></strong>is the <strong><span style="color: #6c6c00;">temperature</span></strong> in <strong><span style="color: #cc0066;">degrees Kelvin</span></strong>	Incorrect	<strong><span style="color: #b74300;">enthalpy</span></strong> is associated with the heat content of a system	Incorrect	When <strong><span style="color: #0067cc;"><strong>&Delta;<i>G</i></strong></span></strong> = 0 the reaction has reached equilibrium	Incorrect	<strong><span style="color: #076dad;"><strong>&Delta;<i>S</i></strong></span></strong> is the change in <strong><span style="color: #007576;">entropy</span></strong>	Incorrect	When <strong><span style="color: #076dad;"><strong>&Delta;<i>S</i></strong></span></strong> &gt; 0 the reaction is called <strong><span style="color: #c80085;"><strong><strong><span style="color: #c80085;"><strong>non-spontaneous</strong></span></strong></strong></span></strong>	Correct
MC	<p>d5b3_d4d7</p> <p>Which one of the following statements is<strong> <span style="color: #ba372a;"><strong>FALSE</strong></span> </strong> of the Gibbs <strong><span style="color: #a719db;"><strong><span style="color: #a719db;"><strong><span style="color: #a719db;">free energy</span></strong></span></strong></span></strong>, <strong><span style="color: #0067cc;"><strong>&Delta;<i>G</i></strong></span></strong> = <strong><span style="color: #d40000;"><strong>&Delta;<i>H</i></strong></span></strong> &ndash; <strong><span style="color: #935d00;"><strong><i>T</i></strong></span></strong><strong><span style="color: #076dad;"><strong>&Delta;<i>S</i></strong></span></strong>?</p>	the Gibbs <strong><span style="color: #a719db;">free energy</span></strong> can be described as the energy available to do work	Incorrect	Negative <strong><span style="color: #b74300;">enthalpy</span></strong> makes a reaction more favorable	Incorrect	When <strong><span style="color: #d40000;"><strong>&Delta;<i>H</i></strong></span></strong> &gt; 0 the reaction is called <strong><span style="color: #c80085;"><strong><strong><span style="color: #c80085;"><strong>non-spontaneous</strong></span></strong></strong></span></strong>	Correct	When <strong><span style="color: #0067cc;"><strong>&Delta;<i>G</i></strong></span></strong> = 0 the reaction has reached equilibrium	Incorrect	<strong><span style="color: #935d00;"><strong><i>T</i></strong></span></strong>is the <strong><span style="color: #6c6c00;">temperature</span></strong> in <strong><span style="color: #cc0066;">degrees Kelvin</span></strong>	Incorrect
MC	<p>2224_4f35</p> <p>Which one of the following statements is<strong> <span style="color: #ba372a;"><strong>FALSE</strong></span> </strong> of the Gibbs <strong><span style="color: #a719db;"><strong><span style="color: #a719db;"><strong><span style="color: #a719db;"><strong><span style="color: #a719db;"><strong><span style="color: #a719db;">free energy</span></strong></span></strong></span></strong></span></strong></span></strong>, <strong><span style="color: #0067cc;"><strong>&Delta;<i>G</i></strong></span></strong> = <strong><span style="color: #d40000;"><strong>&Delta;<i>H</i></strong></span></strong> &ndash; <strong><span style="color: #935d00;"><strong><i>T</i></strong></span></strong><strong><span style="color: #076dad;"><strong>&Delta;<i>S</i></strong></span></strong>?</p>	When <strong><span style="color: #d40000;"><strong>&Delta;<i>H</i></strong></span></strong> = 0 the reaction has reached equilibrium	Correct	<strong><span style="color: #935d00;"><strong><i>T</i></strong></span></strong>is the <strong><span style="color: #6c6c00;">temperature</span></strong> in <strong><span style="color: #cc0066;">degrees Kelvin</span></strong>	Incorrect	<strong><span style="color: #007576;">entropy</span></strong> is associated with a state of disorder, randomness, or uncertainty	Incorrect	Negative <strong><span style="color: #b74300;">enthalpy</span></strong> makes a reaction more favorable	Incorrect	<strong><span style="color: #0067cc;"><strong>&Delta;<i>G</i></strong></span></strong> is the change in <strong><span style="color: #a719db;">free energy</span></strong>	Incorrect
MC	<p>d5b3_f516</p> <p>Which one of the following statements is<strong> <span style="color: #ba372a;"><strong>FALSE</strong></span> </strong> of the Gibbs <strong><span style="color: #a719db;"><strong><span style="color: #a719db;"><strong><span style="color: #a719db;">free energy</span></strong></span></strong></span></strong>, <strong><span style="color: #0067cc;"><strong>&Delta;<i>G</i></strong></span></strong> = <strong><span style="color: #d40000;"><strong>&Delta;<i>H</i></strong></span></strong> &ndash; <strong><span style="color: #935d00;"><strong><i>T</i></strong></span></strong><strong><span style="color: #076dad;"><strong>&Delta;<i>S</i></strong></span></strong>?</p>	<strong><span style="color: #007576;">entropy</span></strong> is associated with a state of disorder, randomness, or uncertainty	Incorrect	<strong><span style="color: #935d00;"><strong><i>T</i></strong></span></strong>is the <strong><span style="color: #6c6c00;">temperature</span></strong> in <strong><span style="color: #cc0066;">degrees Kelvin</span></strong>	Incorrect	When <strong><span style="color: #d40000;"><strong>&Delta;<i>H</i></strong></span></strong> &gt; 0 the reaction is called<strong><span style="color: #007a00;"><strong>spontaneous</strong></span></strong>	Correct	<strong><span style="color: #076dad;"><strong>&Delta;<i>S</i></strong></span></strong> is the change in <strong><span style="color: #007576;">entropy</span></strong>	Incorrect	When <strong><span style="color: #0067cc;"><strong>&Delta;<i>G</i></strong></span></strong> = 0 the reaction has reached equilibrium	Incorrect
MC	<p>2c81_977d</p> <p>Which one of the following statements is<strong> <span style="color: #127663;"><strong>TRUE</strong></span> </strong> regarding the Gibbs <strong><span style="color: #a719db;"><strong><span style="color: #a719db;"><strong><span style="color: #a719db;"><strong><span style="color: #a719db;"><strong><span style="color: #a719db;"><strong><span style="color: #a719db;"><strong><span style="color: #a719db;"><strong><span style="color: #a719db;"><strong><span style="color: #a719db;">free energy</span></strong></span></strong></span></strong></span></strong></span></strong></span></strong></span></strong></span></strong></span></strong>, <strong><span style="color: #0067cc;"><strong>&Delta;<i>G</i></strong></span></strong> = <strong><span style="color: #d40000;"><strong>&Delta;<i>H</i></strong></span></strong> &ndash; <strong><span style="color: #935d00;"><strong><i>T</i></strong></span></strong><strong><span style="color: #076dad;"><strong>&Delta;<i>S</i></strong></span></strong>?</p>	<strong><span style="color: #935d00;"><strong><i>T</i></strong></span></strong>is the <strong><span style="color: #6c6c00;">temperature</span></strong> in <strong><span style="color: #cc0066;">degrees Fahrenheit</span></strong>	Incorrect	Positive <strong><span style="color: #007576;"><strong><span style="color: #007576;">entropy</span></strong></span></strong> makes a reaction more favorable	Correct	When <strong><span style="color: #d40000;"><strong>&Delta;<i>H</i></strong></span></strong> = 0 the reaction has reached equilibrium	Incorrect	<strong><span style="color: #a719db;">free energy</span></strong> is associated with the amount of heat exchanged with the environment	Incorrect	When <strong><span style="color: #076dad;"><strong>&Delta;<i>S</i></strong></span></strong> &gt; 0 the reaction is called<strong><span style="color: #007a00;"><strong>spontaneous</strong></span></strong>	Incorrect
MC	<p>397c_7fa7</p> <p>Which one of the following statements is<strong> <span style="color: #127663;"><strong>TRUE</strong></span> </strong> regarding the Gibbs <strong><span style="color: #a719db;"><strong><span style="color: #a719db;">free energy</span></strong></span></strong>, <strong><span style="color: #0067cc;"><strong>&Delta;<i>G</i></strong></span></strong> = <strong><span style="color: #d40000;"><strong>&Delta;<i>H</i></strong></span></strong> &ndash; <strong><span style="color: #935d00;"><strong><i>T</i></strong></span></strong><strong><span style="color: #076dad;"><strong>&Delta;<i>S</i></strong></span></strong>?</p>	When <strong><span style="color: #d40000;"><strong>&Delta;<i>H</i></strong></span></strong> = 0 the reaction has reached equilibrium	Incorrect	warmer <strong><span style="color: #6c6c00;">temperature</span></strong> makes a reaction more favorable	Incorrect	<strong><span style="color: #b74300;"><strong><span style="color: #b74300;">enthalpy</span></strong></span></strong> is associated with the amount of heat exchanged with the environment	Correct	When <strong><span style="color: #d40000;"><strong>&Delta;<i>H</i></strong></span></strong> &gt; 0 the reaction is called <strong><span style="color: #c80085;"><strong>non-spontaneous</strong></span></strong>	Incorrect	<strong><span style="color: #0067cc;"><strong>&Delta;<i>G</i></strong></span></strong> is the change in <strong><span style="color: #b74300;">enthalpy</span></strong>	Incorrect
MC	<p>9ca9_4c96</p> <p>Which one of the following statements is<strong> <span style="color: #ba372a;"><strong>FALSE</strong></span> </strong> of the Gibbs <strong><span style="color: #a719db;"><strong><span style="color: #a719db;">free energy</span></strong></span></strong>, <strong><span style="color: #0067cc;"><strong>&Delta;<i>G</i></strong></span></strong> = <strong><span style="color: #d40000;"><strong>&Delta;<i>H</i></strong></span></strong> &ndash; <strong><span style="color: #935d00;"><strong><i>T</i></strong></span></strong><strong><span style="color: #076dad;"><strong>&Delta;<i>S</i></strong></span></strong>?</p>	<strong><span style="color: #0067cc;"><strong>&Delta;<i>G</i></strong></span></strong> is the change in <strong><span style="color: #b74300;"><strong><span style="color: #b74300;">enthalpy</span></strong></span></strong>	Correct	When <strong><span style="color: #0067cc;"><strong>&Delta;<i>G</i></strong></span></strong> = 0 the reaction has reached equilibrium	Incorrect	<strong><span style="color: #935d00;"><strong><i>T</i></strong></span></strong>is the <strong><span style="color: #6c6c00;">temperature</span></strong> in <strong><span style="color: #cc0066;">degrees Kelvin</span></strong>	Incorrect	Negative <strong><span style="color: #b74300;">enthalpy</span></strong> makes a reaction more favorable	Incorrect	When <strong><span style="color: #0067cc;"><strong>&Delta;<i>G</i></strong></span></strong> &gt; 0 the reaction is called <strong><span style="color: #c80085;"><strong>non-spontaneous</strong></span></strong>	Incorrect
MC	<p>ef96_4af9</p> <p>Which one of the following statements is<strong> <span style="color: #127663;"><strong>TRUE</strong></span> </strong> regarding the Gibbs <strong><span style="color: #a719db;"><strong><span style="color: #a719db;"><strong><span style="color: #a719db;">free energy</span></strong></span></strong></span></strong>, <strong><span style="color: #0067cc;"><strong>&Delta;<i>G</i></strong></span></strong> = <strong><span style="color: #d40000;"><strong>&Delta;<i>H</i></strong></span></strong> &ndash; <strong><span style="color: #935d00;"><strong><i>T</i></strong></span></strong><strong><span style="color: #076dad;"><strong>&Delta;<i>S</i></strong></span></strong>?</p>	colder <strong><span style="color: #6c6c00;">temperature</span></strong> makes a reaction more favorable	Incorrect	<strong><span style="color: #b74300;"><strong><span style="color: #b74300;">enthalpy</span></strong></span></strong> is associated with the amount of heat exchanged with the environment	Correct	Negative <strong><span style="color: #007576;">entropy</span></strong> makes a reaction more favorable	Incorrect	<strong><span style="color: #d40000;"><strong>&Delta;<i>H</i></strong></span></strong> is the change in <strong><span style="color: #007576;">entropy</span></strong>	Incorrect	When <strong><span style="color: #076dad;"><strong>&Delta;<i>S</i></strong></span></strong> &gt; 0 the reaction is called<strong><span style="color: #007a00;"><strong>spontaneous</strong></span></strong>	Incorrect
MC	<p>ef96_322a</p> <p>Which one of the following statements is<strong> <span style="color: #127663;"><strong>TRUE</strong></span> </strong> regarding the Gibbs <strong><span style="color: #a719db;"><strong><span style="color: #a719db;"><strong><span style="color: #a719db;">free energy</span></strong></span></strong></span></strong>, <strong><span style="color: #0067cc;"><strong>&Delta;<i>G</i></strong></span></strong> = <strong><span style="color: #d40000;"><strong>&Delta;<i>H</i></strong></span></strong> &ndash; <strong><span style="color: #935d00;"><strong><i>T</i></strong></span></strong><strong><span style="color: #076dad;"><strong>&Delta;<i>S</i></strong></span></strong>?</p>	When <strong><span style="color: #076dad;"><strong>&Delta;<i>S</i></strong></span></strong> = 0 the reaction has reached equilibrium	Incorrect	warmer <strong><span style="color: #6c6c00;">temperature</span></strong> makes a reaction more favorable	Incorrect	<strong><span style="color: #0067cc;"><strong>&Delta;<i>G</i></strong></span></strong> is the change in <strong><span style="color: #a719db;"><strong><span style="color: #a719db;">free energy</span></strong></span></strong>	Correct	Positive <strong><span style="color: #b74300;">enthalpy</span></strong> makes a reaction more favorable	Incorrect	<strong><span style="color: #935d00;"><strong><i>T</i></strong></span></strong>is the <strong><span style="color: #6c6c00;">temperature</span></strong> in <strong><span style="color: #cc0066;">degrees Celcius</span></strong>	Incorrect
MC	<p>6fd3_6a8d</p> <p>Which one of the following statements is<strong> <span style="color: #127663;"><strong>TRUE</strong></span> </strong> regarding the Gibbs <strong><span style="color: #a719db;"><strong><span style="color: #a719db;"><strong><span style="color: #a719db;"><strong><span style="color: #a719db;"><strong><span style="color: #a719db;"><strong><span style="color: #a719db;"><strong><span style="color: #a719db;"><strong><span style="color: #a719db;">free energy</span></strong></span></strong></span></strong></span></strong></span></strong></span></strong></span></strong></span></strong>, <strong><span style="color: #0067cc;"><strong>&Delta;<i>G</i></strong></span></strong> = <strong><span style="color: #d40000;"><strong>&Delta;<i>H</i></strong></span></strong> &ndash; <strong><span style="color: #935d00;"><strong><i>T</i></strong></span></strong><strong><span style="color: #076dad;"><strong>&Delta;<i>S</i></strong></span></strong>?</p>	When <strong><span style="color: #076dad;"><strong>&Delta;<i>S</i></strong></span></strong> = 0 the reaction has reached equilibrium	Incorrect	Negative <strong><span style="color: #007576;">entropy</span></strong> makes a reaction more favorable	Incorrect	<strong><span style="color: #076dad;"><strong>&Delta;<i>S</i></strong></span></strong> is the change in <strong><span style="color: #a719db;">free energy</span></strong>	Incorrect	<strong><span style="color: #b74300;"><strong><span style="color: #b74300;">enthalpy</span></strong></span></strong> is associated with the heat content of a system	Correct	<strong><span style="color: #935d00;"><strong><i>T</i></strong></span></strong>is the <strong><span style="color: #6c6c00;">temperature</span></strong> in <strong><span style="color: #cc0066;">degrees Fahrenheit</span></strong>	Incorrect
MC	<p>2224_56ae</p> <p>Which one of the following statements is<strong> <span style="color: #ba372a;"><strong>FALSE</strong></span> </strong> of the Gibbs <strong><span style="color: #a719db;"><strong><span style="color: #a719db;"><strong><span style="color: #a719db;"><strong><span style="color: #a719db;"><strong><span style="color: #a719db;">free energy</span></strong></span></strong></span></strong></span></strong></span></strong>, <strong><span style="color: #0067cc;"><strong>&Delta;<i>G</i></strong></span></strong> = <strong><span style="color: #d40000;"><strong>&Delta;<i>H</i></strong></span></strong> &ndash; <strong><span style="color: #935d00;"><strong><i>T</i></strong></span></strong><strong><span style="color: #076dad;"><strong>&Delta;<i>S</i></strong></span></strong>?</p>	Positive <strong><span style="color: #b74300;"><strong><span style="color: #b74300;">enthalpy</span></strong></span></strong> makes a reaction more favorable	Correct	<strong><span style="color: #935d00;"><strong><i>T</i></strong></span></strong>is the <strong><span style="color: #6c6c00;">temperature</span></strong> in <strong><span style="color: #cc0066;">degrees Kelvin</span></strong>	Incorrect	When <strong><span style="color: #0067cc;"><strong>&Delta;<i>G</i></strong></span></strong> &gt; 0 the reaction is called <strong><span style="color: #c80085;"><strong>non-spontaneous</strong></span></strong>	Incorrect	When <strong><span style="color: #0067cc;"><strong>&Delta;<i>G</i></strong></span></strong> = 0 the reaction has reached equilibrium	Incorrect	<strong><span style="color: #0067cc;"><strong>&Delta;<i>G</i></strong></span></strong> is the change in <strong><span style="color: #a719db;">free energy</span></strong>	Incorrect
MC	<p>356d_1478</p> <p>Which one of the following statements is<strong> <span style="color: #127663;"><strong>TRUE</strong></span> </strong> regarding the Gibbs <strong><span style="color: #a719db;"><strong><span style="color: #a719db;"><strong><span style="color: #a719db;"><strong><span style="color: #a719db;"><strong><span style="color: #a719db;">free energy</span></strong></span></strong></span></strong></span></strong></span></strong>, <strong><span style="color: #0067cc;"><strong>&Delta;<i>G</i></strong></span></strong> = <strong><span style="color: #d40000;"><strong>&Delta;<i>H</i></strong></span></strong> &ndash; <strong><span style="color: #935d00;"><strong><i>T</i></strong></span></strong><strong><span style="color: #076dad;"><strong>&Delta;<i>S</i></strong></span></strong>?</p>	<strong><span style="color: #935d00;"><strong><i>T</i></strong></span></strong>is the <strong><span style="color: #6c6c00;">temperature</span></strong> in <strong><span style="color: #cc0066;">degrees Celcius</span></strong>	Incorrect	warmer <strong><span style="color: #6c6c00;">temperature</span></strong> makes a reaction more favorable	Incorrect	<strong><span style="color: #d40000;"><strong>&Delta;<i>H</i></strong></span></strong> is the change in <strong><span style="color: #b74300;"><strong><span style="color: #b74300;">enthalpy</span></strong></span></strong>	Correct	When <strong><span style="color: #076dad;"><strong>&Delta;<i>S</i></strong></span></strong> &lt; 0 the reaction is called <strong><span style="color: #c80085;"><strong>non-spontaneous</strong></span></strong>	Incorrect	When <strong><span style="color: #076dad;"><strong>&Delta;<i>S</i></strong></span></strong> = 0 the reaction has reached equilibrium	Incorrect
MC	<p>9ca9_11f8</p> <p>Which one of the following statements is<strong> <span style="color: #ba372a;"><strong>FALSE</strong></span> </strong> of the Gibbs <strong><span style="color: #a719db;"><strong><span style="color: #a719db;">free energy</span></strong></span></strong>, <strong><span style="color: #0067cc;"><strong>&Delta;<i>G</i></strong></span></strong> = <strong><span style="color: #d40000;"><strong>&Delta;<i>H</i></strong></span></strong> &ndash; <strong><span style="color: #935d00;"><strong><i>T</i></strong></span></strong><strong><span style="color: #076dad;"><strong>&Delta;<i>S</i></strong></span></strong>?</p>	Negative <strong><span style="color: #b74300;">enthalpy</span></strong> makes a reaction more favorable	Incorrect	<strong><span style="color: #935d00;"><strong><i>T</i></strong></span></strong>is the <strong><span style="color: #6c6c00;">temperature</span></strong> in <strong><span style="color: #cc0066;">degrees Kelvin</span></strong>	Incorrect	<strong><span style="color: #b74300;">enthalpy</span></strong> is associated with the amount of heat exchanged with the environment	Incorrect	When <strong><span style="color: #0067cc;"><strong>&Delta;<i>G</i></strong></span></strong> &gt; 0 the reaction is called <strong><span style="color: #c80085;"><strong>non-spontaneous</strong></span></strong>	Incorrect	<strong><span style="color: #d40000;"><strong>&Delta;<i>H</i></strong></span></strong> is the change in <strong><span style="color: #a719db;"><strong><span style="color: #a719db;">free energy</span></strong></span></strong>	Correct
MC	<p>2224_38a4</p> <p>Which one of the following statements is<strong> <span style="color: #ba372a;"><strong>FALSE</strong></span> </strong> of the Gibbs <strong><span style="color: #a719db;"><strong><span style="color: #a719db;"><strong><span style="color: #a719db;"><strong><span style="color: #a719db;"><strong><span style="color: #a719db;">free energy</span></strong></span></strong></span></strong></span></strong></span></strong>, <strong><span style="color: #0067cc;"><strong>&Delta;<i>G</i></strong></span></strong> = <strong><span style="color: #d40000;"><strong>&Delta;<i>H</i></strong></span></strong> &ndash; <strong><span style="color: #935d00;"><strong><i>T</i></strong></span></strong><strong><span style="color: #076dad;"><strong>&Delta;<i>S</i></strong></span></strong>?</p>	<strong><span style="color: #935d00;"><strong><i>T</i></strong></span></strong>is the <strong><span style="color: #6c6c00;">temperature</span></strong> in <strong><span style="color: #cc0066;">degrees Kelvin</span></strong>	Incorrect	When <strong><span style="color: #0067cc;"><strong>&Delta;<i>G</i></strong></span></strong> &gt; 0 the reaction is called <strong><span style="color: #c80085;"><strong>non-spontaneous</strong></span></strong>	Incorrect	Negative <strong><span style="color: #b74300;">enthalpy</span></strong> makes a reaction more favorable	Incorrect	<strong><span style="color: #0067cc;"><strong>&Delta;<i>G</i></strong></span></strong> is the change in <strong><span style="color: #b74300;"><strong><span style="color: #b74300;">enthalpy</span></strong></span></strong>	Correct	<strong><span style="color: #b74300;">enthalpy</span></strong> is associated with the heat content of a system	Incorrect
